datetime,caissiere_id,client_id,type,ean,nom,pu,qte
2025-10-03 09:07:34,35,-1,PRODUIT,3596710403271,AUCHAN CHIPS ONDUL.,1.23,5.0
2025-10-03 09:07:34,35,-1,VRAC,NULL,POMME DE TERRE GRENAILLE,2.99,2.35
2025-10-03 09:07:34,35,-1,PRODUIT,0205797000000,MOUSSE DE FOIE FORESTIERE,2.26,5.0
2025-10-03 09:07:34,35,-1,PRODUIT,3302957005037,Moutarde ? l'ancienne La Cuisine d'Autrefois 350g,3.66,3.0
2025-10-03 09:07:34,35,-1,VRAC,NULL,CLEMENTINE VRAC,2.49,2.42
2025-10-03 09:07:34,35,-1,PRODUIT,3760340060283,Vin ros? Germaine AB Pech d'Andr? 75 cl,6.65,3.0
2025-10-03 09:07:34,35,-1,PRODUIT,3560071413880,BARQUETTE CHOC,2.91,3.0
2025-10-03 09:07:34,35,-1,PRODUIT,3760255820118,CAKE FRUITS CONFITS TI DUDI BREIZH,6.81,4.0
2025-10-03 09:07:34,35,-1,PRODUIT,3263670124521,Sardines huile d'olive et citron Phare D'eckmuhl Lot de 2 x...,6.1,2.0
2025-10-03 09:07:34,35,-1,PRODUIT,3168930161769,33CL 7UP ZERO,0.75,3.0
2025-10-03 09:07:34,35,-1,PRODUIT,3700068142212,PIRI-PIRI 100G LUSITANA,0.75,4.0
2025-10-03 09:07:34,35,-1,PRODUIT,4260744952270,BEUR CACAO SMOOTH,4.29,1.0
2025-10-03 09:07:34,35,-1,PRODUIT,3180940081400,MOUSSE DE CANARD AU PORTO 200G,0.99,5.0
2025-10-03 09:07:34,35,-1,PRODUIT,3364691441717,RAMBOUTANS ANANAS,5.1,4.0
2025-10-03 09:07:34,35,-1,VRAC,NULL,CLEMENTINE VRAC,2.49,1.08
2025-10-03 09:07:34,35,-1,PRODUIT,3250391468973,QUENELLES NATURE,3.15,2.0
2025-10-03 09:07:34,35,-1,PRODUIT,3021762472178,*PP SSA MU.I48+24OF6.48KG BOX,21.5,1.0
2025-10-03 09:07:34,35,-1,VRAC,NULL,Betterave Rouge Vari?t? Population,3.25,1.53
2025-10-03 09:07:34,35,-1,PRODUIT,0490000000795,Vin blanc Chateau Lavergne Dulong 2018 AOC Bordeaux 75cl,9.6,3.0
2025-10-03 09:07:34,35,-1,PRODUIT,3760194923024,MEUH COLA ET TRANSPARENT 75,3.08,5.0
2025-10-03 09:07:34,35,-1,VRAC,NULL,Patate Douce,3.99,0.54
2025-10-03 09:07:34,35,-1,PRODUIT,3367651007282,DAUNAT WRAP VEGGIL CHEVRE TOMA TES MARINELS 190G,3.61,2.0
2025-10-03 09:07:34,35,-1,VRAC,NULL,HARICOT VERT EBOUTE,9.98,1.39
2025-10-03 09:07:34,35,-1,VRAC,NULL,PASTEQUE CAL 6,8.99,2.03
2025-10-03 09:07:34,35,-1,PRODUIT,0205350000000,JAMBON AUX HERBES,4.38,1.0
2025-10-03 09:07:34,35,-1,PRODUIT,3564700202258,MAASDAM TRANCHETTES 277%MG 20,1.36,3.0
2025-10-03 09:07:34,35,-1,PRODUIT,3059948004233,GEL INTIME NATURINTIMA200ML,3.94,4.0
2025-10-03 09:07:34,35,-1,PRODUIT,3560071185916,12 CULOTTES INCONTINENCEADULTE XL CARREFOUR SOFT,12.39,1.0
