datetime,caissiere_id,client_id,type,ean,nom,pu,qte
2025-09-30 09:08:46,36,202,VRAC,NULL,artichaut blanc,4.99,1.16
2025-09-30 09:08:46,36,202,PRODUIT,3760159011896,Datte fraiche Mazafati P?pite Bio,3.26,5.0
2025-09-30 09:08:46,36,202,PRODUIT,3255691008195,ASPERGES VERTES BIO,6.23,5.0
2025-09-30 09:08:46,36,202,PRODUIT,8000300211368,NESCAFE CAFE VIENNOIS,5.18,1.0
2025-09-30 09:08:46,36,202,PRODUIT,3560071421908,140G JB SUP AC 4T,2.85,2.0
2025-09-30 09:08:46,36,202,PRODUIT,3760090370588,SAUCISSE SCHE ARTISAL,8.29,5.0
2025-09-30 09:08:46,36,202,PRODUIT,3760077181138,ORANGETTES CHOCOLAT NOIR,5.77,1.0
2025-09-30 09:09:53,38,-1,PRODUIT,3414170010467,REG 1/2 REBLO AOP FR,4.05,3.0
2025-09-30 09:09:53,38,-1,PRODUIT,4260147636586,BOUGIE ROUGE X4,7.43,1.0
2025-09-30 09:09:53,38,-1,PRODUIT,8711327648036,PEACES VANILLEBROWNIE BEN&JERRYS,6.19,3.0
2025-09-30 09:09:53,38,-1,PRODUIT,3168930008996,LAYS ANCIEN NAT150G,1.0,5.0
2025-09-30 09:09:53,38,-1,PRODUIT,3760188748855,KALANCHOE,8.5,5.0
2025-09-30 09:09:53,38,-1,VRAC,NULL,Laitue Iceberg,1.29,1.95
2025-09-30 09:09:53,38,-1,PRODUIT,8006540126585,600ML SHP CITRUS H&S,7.59,4.0
2025-09-30 09:09:53,38,-1,VRAC,NULL,REINE-CLAUDE,7.9,1.45
2025-09-30 09:09:53,38,-1,PRODUIT,3770009979085,YAOURT BI-COUCHE,1.02,3.0
2025-09-30 09:09:53,38,-1,PRODUIT,3450970069076,BATONNETS SAVEUR CRABE X24 VLS,1.49,2.0
2025-09-30 09:09:53,38,-1,PRODUIT,3083681019308,TABOULE ORIENTAL MENTHE DC180G,1.92,3.0
2025-09-30 09:09:53,38,-1,PRODUIT,3245679742074,AUC SOUS COUCHE05L,5.44,3.0
2025-09-30 09:09:53,38,-1,PRODUIT,3700531205925,Sardine au chocolat au lait Belledonne 90g,4.45,1.0
2025-09-30 09:09:53,38,-1,PRODUIT,3372900902454,FRAISIER,4.29,5.0
2025-09-30 09:13:42,9,302,PRODUIT,3111900308503,CHICOREE RECHARGE,7.62,2.0
2025-09-30 09:13:42,9,302,PRODUIT,2238775044341,FIGATELLI PUR PORC,6.76,4.0
2025-09-30 09:13:42,9,302,VRAC,NULL,Radis Blanc Daikon,3.49,1.74
2025-09-30 09:13:42,9,302,VRAC,NULL,ANANAS EXTRA,2.49,1.9
2025-09-30 09:13:42,9,302,PRODUIT,3760029980222,BIERE NINKASI BLONDE BTL,6.45,5.0
2025-09-30 09:13:42,9,302,VRAC,NULL,MELANGE 5 BAIES BOITE ME DUCROS,4.97,2.45
2025-09-30 09:13:42,9,302,PRODUIT,3329486185009,FARINE LIN,4.7,1.0
2025-09-30 09:13:42,9,302,PRODUIT,8711000552247,SENSEO ESPRES BRAZIL X32D 222G,5.97,2.0
2025-09-30 09:13:42,9,302,PRODUIT,8410076475787,NULL,4.6,5.0
2025-09-30 09:13:42,9,302,PRODUIT,3574661065373,GEL DOUCHE,2.15,1.0
2025-09-30 09:13:42,9,302,PRODUIT,3038359009044,TAUREAU AILE RIZ KAMALIS 500G,3.12,1.0
2025-09-30 09:13:42,9,302,PRODUIT,3770023447058,TEMPEH MARINE ASIATIQUE KEDELAI PAST,3.82,2.0
2025-09-30 09:13:42,9,302,VRAC,NULL,OIGNON ROUGE TUBE 500G,5.98,1.4
