datetime,caissiere_id,client_id,type,ean,nom,pu,qte
2025-09-26 09:00:42,34,388.0,PRODUIT,3537580706123,HENAFF LE PATE,2.68,3.0
2025-09-26 09:00:42,34,388.0,PRODUIT,3560070776238,CHOC LT NOIS.RAIS.CRF EXT,2.73,1.0
2025-09-26 09:00:42,34,388.0,PRODUIT,3179142054718,AMANDES ÉMONDÉES VAHINE ST125,4.32,3.0
2025-09-26 09:00:42,34,388.0,PRODUIT,3256226092221,Crackers au Chia U Bio,2.85,5.0
2025-09-26 09:00:42,34,388.0,PRODUIT,3280220309146,175G CAVIAR DE TOMATE FLORETTE,3.19,2.0
2025-09-26 09:00:42,34,388.0,PRODUIT,3538722000277,CH SCA CORNET DE LOIRE,2.4,3.0
2025-09-26 09:00:42,34,388.0,VRAC,,BLEME,4.99,0.26
2025-09-26 09:00:42,34,388.0,PRODUIT,3517360022322,TABLETTES LAVE-VAISSELLE OXYG. ACTIF 30P,6.69,4.0
2025-09-26 09:00:42,34,388.0,PRODUIT,7611650758055,WHISKY MAINLAND 40° 50CL,29.99,2.0
2025-09-26 09:00:42,34,388.0,VRAC,,FENOUIL CASTORE,4.99,0.34
2025-09-26 09:00:42,34,388.0,VRAC,,Graines de lin brun,7.9,0.82
2025-09-26 09:00:42,34,388.0,PRODUIT,3422150004849,CA VA FRUITE,3.5,4.0
2025-09-26 09:00:42,34,388.0,PRODUIT,3347430014243,CRACKER PETIT EPEAUTRE TOMATE & BASILIC,1.74,4.0
2025-09-26 09:00:42,34,388.0,PRODUIT,8431248005557,H2RAISIN MIXTE SS PEPIN 500G,2.49,2.0
2025-09-26 09:00:42,34,388.0,PRODUIT,3560071266806,BRIOCHE TRESS TRANCH RDF,4.5,3.0
2025-09-26 09:00:42,34,388.0,VRAC,,CURCUMA,18.57,1.26
2025-09-26 09:06:54,3,,PRODUIT,0490000002706,Miel du Parc Montsouris Les ruchers du Dourdannais 125g,4.69,4.0
2025-09-26 09:06:54,3,,PRODUIT,3520832130616,Olive rose et violette dénoyautée Philia 280g,2.42,3.0
2025-09-26 09:06:54,3,,PRODUIT,3770013032035,Kéfir de Fruit Boost KEF 33cl,2.67,4.0
2025-09-26 09:06:54,3,,PRODUIT,3770000506853,Zaatar ID Bio 40g RÉEMPLOI du VERRE,3.54,4.0
2025-09-26 09:06:54,3,,VRAC,,PECHE JAUNE,5.99,1.91
2025-09-26 09:06:54,3,,PRODUIT,3027030018826,PREP.COOK.PEPIT.CHOC.ALSA,3.45,4.0
2025-09-26 09:06:54,3,,PRODUIT,3368955769401,CREPE DENTEL.CHO.NR U SAV.100G,2.45,4.0
2025-09-26 09:06:54,3,,PRODUIT,3256549998743,PITCH BRIOCHE CHOCOLATX10 OFE,2.39,2.0
2025-09-26 09:06:54,3,,PRODUIT,3155251205395,BRIDELICE FLUIDE,3.17,1.0
2025-09-26 09:06:54,3,,VRAC,,CHOU ROUGE PIECE,2.89,1.69
2025-09-26 09:06:54,3,,PRODUIT,3021760290057,COMPOT POM/RHURB MATERNE,1.62,1.0
2025-09-26 09:06:54,3,,PRODUIT,3175681061460,BIO DOY CAPELLETTI TOFU C,2.36,1.0
2025-09-26 09:06:54,3,,PRODUIT,3228020190427,CAMEMBERT AOC LEPETIT 20%MG 250,2.14,1.0
2025-09-26 09:06:54,3,,PRODUIT,3032230101889,MARGARITA GAZEUX 70CL CHERRY ROCHER N,7.14,4.0
2025-09-26 09:06:54,3,,VRAC,,CERISE BLANCHE,14.95,1.8
2025-09-26 09:06:54,3,,PRODUIT,3366760021769,SAUCE AIGRE DOUCE,1.19,1.0
2025-09-26 09:06:54,3,,VRAC,,TOMATE,6.99,1.73
2025-09-26 09:06:54,3,,VRAC,,SALADE BATAVIA,1.59,2.46
2025-09-26 09:06:54,3,,PRODUIT,8053483037539,SARIETTE POT 14,2.5,3.0
2025-09-26 09:06:54,3,,PRODUIT,3760295170389,Crackers Emmental Courge Bio Pour Tous 200g,2.99,3.0
2025-09-26 09:06:54,3,,PRODUIT,3760022906427,ECOCUP BLANC - PRET A L UNITE,1.0,4.0
2025-09-26 09:06:54,3,,PRODUIT,3760081999996,TRIANGLES AUX AMANDES,4.26,4.0
2025-09-26 09:10:43,45,335.0,PRODUIT,8016438001702,DR ROOTS JUS CITRON VERT600ML,4.42,2.0
2025-09-26 09:10:43,45,335.0,PRODUIT,3011261030962,3 GRATTE-EPONGE SPONTEX,1.35,2.0
