datetime,caissiere_id,client_id,type,ean,nom,pu,qte
2025-09-29 09:13:47,14,232,PRODUIT,3700266401500,ACCESSOIRE VOITURE,1.5,3.0
2025-09-29 09:13:47,14,232,PRODUIT,8001841632063,CR FIX NEUTRAL FIXOD,4.05,2.0
2025-09-29 09:13:47,14,232,PRODUIT,4008455576619,DR BECKMANN LESSIVE FEUILLES M AG L'ESSENTIELLE X25,5.66,2.0
2025-09-29 09:13:47,14,232,PRODUIT,8710847907371,GEL LV TOUT EN 1 STANDAD SUN52,8.37,1.0
2025-09-29 09:13:47,14,232,VRAC,NULL,Champignon de Paris Portobello,14.3,2.33
2025-09-29 09:13:47,14,232,PRODUIT,3250390008286,VIN ESPAGNE BLANC DE,1.39,5.0
2025-09-29 09:13:47,14,232,PRODUIT,3350033828438,PUREE CACAHUETE,4.49,2.0
2025-09-29 09:13:47,14,232,PRODUIT,3043933232701,REGILAIT,3.19,1.0
2025-09-29 09:13:47,14,232,PRODUIT,3760308960594,Tisane la Digestive Biodyss?e x20 30g,2.24,3.0
2025-09-29 09:13:47,14,232,PRODUIT,3760014291562,"CRIS007
CIRO",2.83,3.0
2025-09-29 09:13:47,14,232,PRODUIT,8720182855329,SKIP MCCP COULEUR 37W,13.39,4.0
2025-09-29 09:13:47,14,232,PRODUIT,3184410212844,COLLE NEOPRENE GEL,3.25,4.0
2025-09-29 09:13:47,14,232,PRODUIT,3289664323206,BOULE DE CAMPAGNE 800G,2.25,3.0
2025-09-29 09:13:47,14,232,PRODUIT,3250391601356,CHAB TARTEL.RDE CHOCO/NOIS.150,1.3,5.0
2025-09-29 09:13:47,14,232,PRODUIT,5449000308054,Tropico Tropical,1.45,1.0
2025-09-29 09:13:47,14,232,PRODUIT,3564709054421,THON BLC BRETAGNE NAT NRT 160G,2.69,2.0
2025-09-29 09:13:47,14,232,PRODUIT,0613668024402,PATE ARACHIDE CRUNCHY,7.12,3.0
2025-09-29 09:13:47,14,232,PRODUIT,3274490970229,SIROP CITRON 0.50L,5.83,4.0
2025-09-29 09:13:47,14,232,PRODUIT,3517360000559,LIQUIDE DE RINCAGE LAVE-VAISSELLE MENTHE,3.24,5.0
2025-09-29 09:23:42,13,-1,VRAC,NULL,BANANE ANTILLES,1.68,1.6
2025-09-29 09:23:42,13,-1,PRODUIT,7622210400574,PEPITO CROC SABLE,1.3,4.0
2025-09-29 09:23:42,13,-1,PRODUIT,8004912007234,CALAMARS 212ML BORELLI,9.67,5.0
2025-09-29 09:28:39,8,222,VRAC,NULL,TOMATE COTEL?E NOIRE,7.5,0.5
2025-09-29 09:28:39,8,222,PRODUIT,4750075001520,GLACE COOKIE ET CREME MINIMELTS 70ML,2.45,3.0
2025-09-29 09:28:39,8,222,VRAC,NULL,Graine de lin dor?,6.5,1.97
2025-09-29 09:28:39,8,222,PRODUIT,3760163630038,CONFITURE FRAMBOISES,7.75,3.0
2025-09-29 09:28:39,8,222,PRODUIT,3601019066918,SLIP TB X6NOIR 6 E17 916 NOIR 5,7.75,2.0
2025-09-29 09:28:39,8,222,PRODUIT,3472860093459,des/m.pou cooki boi,4.99,2.0
2025-09-29 09:28:39,8,222,PRODUIT,5038862366502,INNOCT SMOOTH ANAN BAMA 750 ML,3.75,2.0
2025-09-29 09:28:39,8,222,VRAC,NULL,Noix de coco r?p?e,9.9,0.63
2025-09-29 09:28:39,8,222,VRAC,NULL,ECHALOTE TRADITIONNE,6.59,0.97
2025-09-29 09:28:39,8,222,PRODUIT,3245412846991,10 OEUFS BIO CALIBRE MOYEN CRF,3.9,1.0
2025-09-29 09:28:39,8,222,PRODUIT,3256223510148,EAU ALPES B/SPORT U BLE 6X75CL,2.48,2.0
2025-09-29 09:28:39,8,222,PRODUIT,3267460030566,Macaroni blancs Lazzaretti 500g,1.69,5.0
2025-09-29 09:28:39,8,222,PRODUIT,3173980040971,Lait de Ch?vre entier Laiterie Verneuil 1L,1.95,1.0
2025-09-29 09:28:39,8,222,VRAC,NULL,Date Medjoul,11.9,1.84
2025-09-29 09:28:39,8,222,PRODUIT,3502110009036,SEVEN UP PET 1L5,1.18,3.0
2025-09-29 09:28:39,8,222,VRAC,NULL,Pomme Juliette,3.99,0.93
2025-09-29 09:30:38,13,-1,PRODUIT,29403653,ANDRO. BENUTS PAT. CCH CROQ ANDROS,3.74,3.0
2025-09-29 09:30:38,13,-1,VRAC,NULL,ECHALOTE TRADIFILET 500G MMP,4.69,0.84
2025-09-29 09:30:38,13,-1,VRAC,NULL,poire comice,2.99,1.01
2025-09-29 09:30:38,13,-1,PRODUIT,3596710430130,AUCHAN ALLUMETTES NATURE 2X150,2.68,4.0
2025-09-29 09:30:38,13,-1,PRODUIT,3564700009796,SPAGHETTI TURBO,0.7,1.0
2025-09-29 09:30:38,13,-1,VRAC,NULL,BROCOLI VRAC,3.79,0.89
2025-09-29 09:30:59,4,-1,PRODUIT,3596710543717,AUC MOZZARELLA MAX,2.24,1.0
2025-09-29 09:30:59,4,-1,PRODUIT,3250391282890,REGAIN TOAST 4 CERE./SE BIO140,1.17,5.0
2025-09-29 09:30:59,4,-1,PRODUIT,3580281355152,POIS CHICHE T.G,3.11,3.0
2025-09-29 09:30:59,4,-1,PRODUIT,4607012351951,PEPITES sal?,1.9,2.0
2025-09-29 09:30:59,4,-1,PRODUIT,270113,PTICOLAIT - VRAC,21.96,2.0
2025-09-29 09:30:59,4,-1,VRAC,NULL,FENOUIL,5.38,1.16
2025-09-29 09:35:58,13,-1,PRODUIT,3596710489800,AUCH 4 HUILES 2L,5.64,3.0
2025-09-29 09:35:58,13,-1,PRODUIT,3560070824694,PET 2L COLA REGULA.CRF CLASSIC BOUTEILLE PLASTIQUE 2L,1.05,1.0
2025-09-29 09:35:58,13,-1,PRODUIT,3770024490763,NAVET SURI LACTOFERMENTE,7.16,2.0
2025-09-29 09:41:23,14,-1,PRODUIT,8850030166496,PATE DE CURRY HUNGLAY LOBO,1.75,4.0
2025-09-29 09:41:23,14,-1,PRODUIT,8714789940939,PAIC INTEGRAL 5 CITR,2.04,3.0
2025-09-29 09:41:23,14,-1,VRAC,NULL,PECHE BLANCHES,7.99,2.32
2025-09-29 09:41:23,14,-1,VRAC,NULL,PANAIS,3.95,0.32
2025-09-29 09:41:23,14,-1,VRAC,NULL,POMME DALINETTE,2.79,0.94
2025-09-29 09:41:23,14,-1,PRODUIT,3760088160047,PATE SOJA WENZHOU 800G,2.6,2.0
2025-09-29 09:41:23,14,-1,PRODUIT,5000394137516,DUR OPTIMUM AAA XJ DURACELL,7.2,5.0
2025-09-29 09:41:23,14,-1,PRODUIT,3760076001543,P?te ? tartiner Chocolinette,17.15,1.0
2025-09-29 09:41:23,14,-1,PRODUIT,3110846263013,*PTITS OEUFS LAIT PETILLANT REVILLON,6.99,5.0
2025-09-29 09:41:23,14,-1,PRODUIT,3178041358439,XTRA TOTAL 3X2835L 189 LAVAGE,26.64,5.0
2025-09-29 09:41:23,14,-1,VRAC,NULL,POMME GOLDEN DELICIOUS,2.5,1.98
2025-09-29 09:41:23,14,-1,PRODUIT,3760091725301,CHOCOLAT NOIR 93% EQUATEU ETHIQUABLE,2.74,4.0
2025-09-29 09:41:23,14,-1,PRODUIT,3760022906427,ECOCUP BLANC - PRET A L UNITE,1.0,3.0
2025-09-29 09:41:23,14,-1,PRODUIT,3493832070384,HARICOTS ROUGES,2.95,2.0
2025-09-29 09:41:23,14,-1,PRODUIT,3250393446146,PUR JUS DE PRUNEAU PAQUITO,4.39,3.0
2025-09-29 09:41:23,14,-1,PRODUIT,3080216060392,BIERE BLANCHE 5D 3X3,4.3,4.0
2025-09-29 09:41:23,14,-1,VRAC,NULL,POMMES DE TERRE MONA LISA,2.49,0.64
2025-09-29 09:41:23,14,-1,PRODUIT,3245412459139,CARREFOUR RAVIOLLI JAMBON,2.25,1.0
2025-09-29 09:41:23,14,-1,PRODUIT,3168930176367,LIPTON PECHE SANS SUCRES 1.75L,2.34,1.0
2025-09-29 09:41:23,14,-1,PRODUIT,3660992016068,LIQ.VAISSELLE POMME PXM II,0.8,3.0
2025-09-29 09:41:23,14,-1,PRODUIT,3267460030580,Vermicelles 1/2 complet Lazzaretti 500g,1.73,2.0
2025-09-29 09:41:23,14,-1,PRODUIT,3261055951458,300G RIZ FORESTIERE POULET ROT,3.62,2.0
2025-09-29 09:41:28,46,317,PRODUIT,3760294960967,ELIBIO FARINE DE BLE FRANCE T110 1KG,1.52,3.0
2025-09-29 09:41:28,46,317,PRODUIT,3560071189051,FILET FLETA MSC CRF EXT,12.69,3.0
2025-09-29 09:41:28,46,317,VRAC,NULL,THYM,1.5,0.78
2025-09-29 09:41:28,46,317,PRODUIT,3215610201519,YAOURT NATURE CHEVRE - 500G LE CHATELARD,6.33,2.0
2025-09-29 09:41:28,46,317,PRODUIT,3477730050020,Chocolat noir 72% th? earl grey Kaoka Bio 100g,3.17,4.0
2025-09-29 09:41:28,46,317,PRODUIT,8006540344132,*ORALB DENT.PURIFY BLCH 2X75ML,5.65,2.0
2025-09-29 09:41:28,46,317,PRODUIT,2848713000003,ANTIGASPI-CREME ET AIDE CULINA,2.1,2.0
2025-09-29 09:41:28,46,317,PRODUIT,3564700768419,RACLETTE TRANCHES AU CR124806,5.85,2.0
2025-09-29 09:41:28,46,317,VRAC,NULL,Chou Vert Fris?,2.49,2.31
2025-09-29 09:41:28,46,317,VRAC,NULL,NOIX DE CAJOU TOGO,17.9,1.5
2025-09-29 09:41:28,46,317,VRAC,NULL,artichaut violet,1.5,1.37
2025-09-29 09:41:28,46,317,PRODUIT,3365620930012,RILLETTES DE MAQUEREAUX MOUTARDE,2.71,2.0
2025-09-29 09:41:28,46,317,PRODUIT,6194055551779,HARISSA DU CAP BON,0.67,2.0
2025-09-29 09:41:28,46,317,PRODUIT,8712423020450,Ma?s doux Bionova 340gr,1.96,5.0
2025-09-29 09:41:28,46,317,PRODUIT,5999076235179,PROTEINE CREAM CHOC NOIS,12.99,1.0
2025-09-29 09:41:28,46,317,VRAC,NULL,BANANE BIO VRAC,1.89,1.14
2025-09-29 09:41:28,46,317,VRAC,NULL,PRUNE ROUGE,5.95,0.65
2025-09-29 09:45:58,20,-1,PRODUIT,2848540000000,ANTIGASPI-PATE FRAIC,10.55,5.0
2025-09-29 09:45:58,20,-1,PRODUIT,3250392232290,20 PAINS AU LAIT CHABRIOR,2.35,5.0
2025-09-29 09:45:58,20,-1,PRODUIT,3325350802263,*HOLYFRUITS NOISET.DECOR.500G,4.49,2.0
2025-09-29 09:45:58,20,-1,PRODUIT,3600523925469,ELSEVE,5.52,2.0
2025-09-29 09:45:58,20,-1,PRODUIT,3183940304531,SAVON NOIR A L'HUILE DE LIN 1 L,5.5,5.0
2025-09-29 09:45:58,20,-1,PRODUIT,8714100766576,1L VEL 9 LEG RL KNORR,2.76,1.0
2025-09-29 09:45:58,20,-1,VRAC,NULL,ALLIANS,2.29,0.26
2025-09-29 09:45:58,20,-1,PRODUIT,3245390021700,NOUGAT,4.8,5.0
2025-09-29 09:45:58,20,-1,VRAC,NULL,Couscous bl? dur complet,3.15,0.27
2025-09-29 09:45:58,20,-1,VRAC,NULL,CHOU VERT PIECE,3.5,1.13
2025-09-29 09:45:58,20,-1,PRODUIT,3605265026771,POIRE BARQUETTE,1.85,2.0
2025-09-29 09:45:58,20,-1,VRAC,NULL,Amandes mond?es (blanches),19.55,0.58
